Date,Open,High,Low,Close,Volume,Adj Close
1987-03-09,50.750062,50.875069,49.000061,50.875069,1745200,11.227735
1987-03-06,51.375065,51.50007,50.375073,51.250089,2288500,11.310499
1987-03-05,49.500057,53.875077,49.250073,51.250089,3200200,11.310499
1987-03-04,48.125077,48.875085,47.875061,48.500065,1601900,10.70359
1987-03-03,48.500065,48.500065,47.375065,47.875061,972100,10.565657
1987-03-02,49.375081,49.375081,48.250084,48.625073,1049000,10.731179
1987-02-27,49.500057,49.875077,49.125069,49.375081,790300,10.8967
1987-02-26,48.875085,49.750069,48.500065,49.375081,1410900,10.8967
1987-02-25,48.875085,50.375073,48.500065,49.000061,1688100,10.813936
1987-02-24,47.250061,49.000061,47.250061,48.875085,1628400,10.786354
1987-02-23,47.375065,47.750054,45.625065,47.000077,2165100,10.372555
1987-02-20,49.500057,49.500057,47.500073,47.500073,1986300,10.4829
1987-02-19,49.500057,50.500081,49.375081,49.625062,1133600,10.951868
1987-02-18,50.250066,50.750062,48.625073,50.000085,3210500,11.034633
1987-02-17,49.000061,50.125058,48.75008,50.125058,2349200,11.062214
1987-02-13,48.000069,48.75008,47.500073,48.625073,1663900,10.731179
1987-02-12,49.500057,49.500057,47.250061,48.000069,3747800,10.593245
1987-02-11,47.000077,49.500057,46.625057,49.375081,3814100,10.8967
1987-02-10,47.250061,47.500073,45.87508,46.500084,2110400,10.26221
1987-02-09,48.500065,48.75008,47.500073,48.000069,1820500,10.593245
1987-02-06,49.375081,49.500057,48.625073,48.75008,2403900,10.758767
1987-02-05,48.75008,49.500057,48.125077,49.250073,2761100,10.869111
1987-02-04,47.625081,49.000061,47.125053,48.250084,3183000,10.648422
1987-02-03,48.375057,48.875085,47.875061,48.625073,2841700,10.731179
1987-02-02,44.625076,47.750054,44.625076,47.375065,3814100,10.455312
1987-01-30,44.750049,45.375052,44.12508,45.250076,1403200,9.986343
1987-01-29,46.250068,46.250068,44.500068,45.000064,1980700,9.931167
1987-01-28,46.125061,46.250068,45.000064,45.250076,2705400,9.986343
1987-01-27,45.000064,46.375076,44.750049,45.625065,2286800,10.0691
1987-01-26,44.750049,45.375052,44.625076,45.000064,1120300,9.931167
1987-01-23,47.125053,47.500073,44.000072,45.125072,5572000,9.958755
1987-01-22,44.250053,47.000077,44.12508,46.875072,3880500,10.344967
1987-01-21,43.500076,45.250076,43.125056,43.750056,3383000,9.6553
1987-01-20,45.250076,45.375052,43.750056,44.37506,3648300,9.793234
1987-01-19,42.750068,45.250076,42.62506,45.000064,3946800,9.931167
1987-01-16,43.875064,44.12508,42.62506,43.125056,3014800,9.517367
1987-01-15,43.500076,44.875056,43.375068,44.12508,5406200,9.738065
1987-01-14,41.750075,43.500076,41.625068,43.500076,6268500,9.600131
1987-01-13,39.750059,40.875059,39.750059,40.375063,1516300,8.910465
1987-01-12,39.875067,40.875059,39.750059,40.500071,1574100,8.938053
1987-01-09,39.250063,40.00004,38.75007,39.750059,2033100,8.772532
1987-01-08,37.875051,39.500047,37.625071,39.250063,2523600,8.662186
1987-01-07,37.000067,38.000059,36.750055,37.500063,1726600,8.275975
1987-01-06,36.750055,38.000059,36.375066,37.000067,1434100,8.165629
1987-01-05,35.875035,37.375055,35.875035,37.000067,1634800,8.165629
1987-01-02,35.875035,36.250058,35.625055,35.625055,625100,7.862175
1986-12-31,35.875035,36.000043,35.500047,35.625055,782400,7.862175
1986-12-30,36.250058,36.250058,35.625055,35.750062,1415800,7.889763
1986-12-29,36.500039,36.750055,36.250058,36.375066,849700,8.027697
1986-12-26,36.750055,36.875062,36.500039,36.500039,183000,8.055277
1986-12-24,36.875062,37.250051,36.500039,36.500039,797300,8.055277
1986-12-23,37.125043,37.375055,36.250058,36.625047,980400,8.082865
1986-12-22,37.875051,38.000059,37.000067,37.375055,915000,8.248386
1986-12-19,37.375055,38.000059,37.000067,37.875051,2698400,8.358732
1986-12-18,37.500063,38.000059,37.250051,37.500063,986700,8.275975
1986-12-17,37.250051,38.125067,37.125043,37.750044,2453700,8.331143
1986-12-16,37.250051,38.000059,36.750055,38.000059,1772700,8.38632
1986-12-15,37.000067,37.000067,35.875035,37.000067,1557500,8.165629
1986-12-12,37.375055,37.500063,36.625047,36.875062,1360100,8.102732
1986-12-11,38.000059,38.000059,36.750055,37.000067,1154200,8.130199
1986-12-10,37.875051,38.125067,37.250051,37.875051,1411500,8.322464
1986-12-09,39.000051,39.000051,37.750044,37.750044,1064600,8.294995
1986-12-08,38.625063,39.000051,37.500063,38.875043,1239400,8.542197
1986-12-05,38.75007,39.250063,37.375055,38.25004,1007900,8.404862
1986-12-04,39.500047,39.500047,38.875043,39.000051,1691800,8.569665
1986-12-03,39.625052,39.875067,39.125059,39.500047,1762100,8.679532
1986-12-02,40.00004,40.00004,38.625063,39.500047,2763100,8.679532
1986-12-01,38.125067,39.875067,37.500063,39.875067,2041400,8.761937
1986-11-28,38.75007,39.125059,38.000059,38.000059,684800,8.349932
1986-11-26,39.375071,39.750059,38.625063,38.875043,1527000,8.542197
1986-11-25,37.500063,38.375047,37.250051,38.375047,2081500,8.43233
1986-11-24,36.500039,37.500063,36.500039,37.500063,1809500,8.240066
1986-11-21,36.375066,37.125043,36.375066,36.750055,1555200,8.075263
1986-11-20,36.500039,36.625047,35.875035,36.375066,1095800,7.992865
1986-11-19,35.625055,36.750055,35.500047,35.750062,2675900,7.85553
1986-11-18,36.625047,36.875062,35.500047,35.750062,1930600,7.85553
1986-11-17,36.125051,37.000067,36.000043,36.500039,817800,8.020326
1986-11-14,35.750062,36.875062,35.375042,36.375066,1809900,7.992865
1986-11-13,37.000067,37.375055,35.250066,35.750062,1793600,7.85553
1986-11-12,38.000059,38.125067,36.625047,36.875062,1378000,8.102732
1986-11-11,38.25004,38.375047,37.500063,37.875051,773100,8.322464
1986-11-10,37.500063,38.25004,37.250051,38.000059,1120700,8.349932
1986-11-07,37.500063,37.750044,37.000067,37.250051,1686500,8.18513
1986-11-06,38.375047,38.375047,36.500039,37.250051,1712400,8.18513
1986-11-05,39.000051,39.500047,37.750044,38.375047,1316300,8.43233
1986-11-04,37.875051,39.250063,37.500063,39.000051,2017500,8.569665
1986-11-03,37.875051,37.875051,37.500063,37.625071,949200,8.267534
1986-10-31,36.500039,38.375047,36.375066,37.625071,1328300,8.267534
1986-10-30,36.250058,37.000067,36.250058,36.375066,1910000,7.992865
1986-10-29,35.750062,35.875035,34.750039,35.625055,1129300,7.828061
1986-10-28,37.125043,37.125043,35.625055,35.750062,765400,7.85553
1986-10-27,36.250058,37.000067,35.750062,37.000067,1189000,8.130199
1986-10-24,36.000043,36.750055,35.875035,36.250058,1876500,7.965397
1986-10-23,34.000062,35.875035,34.000062,35.625055,2457600,7.828061
1986-10-22,34.500058,34.625066,33.875054,33.875054,955800,7.443526
1986-10-21,34.125035,34.625066,33.875054,34.37505,759100,7.553392
1986-10-20,34.875046,34.875046,33.875054,34.000062,1227500,7.470994
1986-10-17,35.000054,35.250066,34.500058,35.125059,909700,7.718195
1986-10-16,35.875035,35.875035,35.000054,35.000054,1020200,7.690727
1986-10-15,35.125059,35.375042,34.37505,35.375042,1927600,7.773125
1986-10-14,36.000043,36.375066,34.875046,35.375042,810500,7.773125
1986-10-13,34.750039,36.000043,34.750039,36.000043,243000,7.910459
1986-10-10,33.875054,35.000054,33.625039,34.750039,1735200,7.63579
1986-10-09,35.750062,36.500039,33.750046,33.750046,2132900,7.416057
1986-10-08,35.625055,36.250058,35.125059,35.625055,1992600,7.828061
1986-10-07,37.375055,37.375055,35.750062,35.750062,1612200,7.85553
1986-10-06,37.875051,38.500055,37.500063,37.625071,761100,8.267534
1986-10-03,38.000059,38.500055,36.750055,38.000059,1742200,8.349932
1986-10-02,38.25004,38.375047,37.500063,37.875051,649000,8.322464
1986-10-01,37.500063,38.875043,37.000067,38.25004,1992900,8.404862
1986-09-30,37.250051,37.625071,36.875062,37.000067,955200,8.130199
1986-09-29,37.875051,37.875051,36.750055,36.875062,1797900,8.102732
1986-09-26,38.125067,38.875043,37.625071,37.875051,978700,8.322464
1986-09-25,38.75007,38.75007,37.875051,38.375047,977400,8.43233
1986-09-24,39.750059,40.250056,38.500055,38.875043,1931900,8.542197
1986-09-23,41.000067,41.125072,39.250063,39.500047,1250700,8.679532
1986-09-22,40.00004,40.500071,39.750059,40.500071,776700,8.899272
1986-09-19,40.625044,41.125072,39.625052,40.00004,1592900,8.789398
1986-09-18,41.000067,41.750075,40.750052,40.875059,1782700,8.98167
1986-09-17,40.00004,41.625068,39.750059,41.50006,1601600,9.119004
1986-09-16,39.750059,40.00004,39.000051,39.750059,1144500,8.734468
1986-09-15,39.625052,40.250056,39.125059,39.625052,1318000,8.707
1986-09-12,40.625044,40.750052,39.000051,39.500047,2149200,8.644375
1986-09-11,43.250064,43.375068,40.500071,40.750052,3146200,8.917932
1986-09-10,43.750056,43.875064,43.250064,43.250064,1314000,9.465046
1986-09-09,44.000072,44.250053,43.375068,44.250053,2327900,9.683888
1986-09-08,43.250064,43.375068,42.250071,43.375068,1844400,9.492403
1986-09-05,44.250053,44.500068,43.000048,43.250064,1659300,9.465046
1986-09-04,43.000048,44.000072,42.750068,44.000072,2610900,9.629181
1986-09-03,41.000067,42.875075,40.750052,42.875075,1407900,9.382982
1986-09-02,41.875048,42.000056,40.875059,40.875059,1351800,8.945289
1986-08-29,41.50006,42.500052,41.50006,41.875048,1282500,9.164131
1986-08-28,42.125064,42.375044,41.625068,41.750075,1504100,9.136782
1986-08-27,42.125064,42.875075,42.000056,42.250071,2591300,9.246203
1986-08-26,40.750052,42.250071,40.750052,42.250071,2054600,9.246203
1986-08-25,41.375055,41.50006,40.500071,40.750052,729600,8.917932
1986-08-22,40.00004,41.625068,40.00004,41.625068,2077900,9.109424
1986-08-21,40.500071,40.625044,39.750059,39.875067,1593900,8.726446
1986-08-20,39.500047,40.500071,39.500047,40.375063,1342200,8.835868
1986-08-19,38.375047,39.250063,38.000059,39.250063,1203900,8.589667
1986-08-18,38.875043,38.875043,38.25004,38.375047,610900,8.398175
1986-08-15,38.875043,39.250063,38.625063,39.125059,494100,8.562311
1986-08-14,39.125059,39.625052,38.625063,39.125059,1125600,8.562311
1986-08-13,40.375063,40.500071,38.500055,38.875043,2277500,8.507596
1986-08-12,39.625052,40.250056,39.500047,40.125048,1008200,8.781153
1986-08-11,39.125059,40.00004,38.875043,40.00004,1543200,8.753796
1986-08-08,38.500055,39.125059,38.500055,39.000051,1291800,8.534953
1986-08-07,37.125043,38.25004,36.875062,37.875051,1445000,8.288753
1986-08-06,37.125043,37.375055,36.375066,37.000067,1338900,8.097268
1986-08-05,37.750044,38.25004,37.250051,37.375055,1080900,8.179332
1986-08-04,37.625071,37.750044,36.750055,37.625071,1062600,8.234046
1986-08-01,37.500063,37.875051,37.500063,37.750044,1972400,8.261396
1986-07-31,37.250051,38.625063,37.250051,37.250051,2718600,8.151975
1986-07-30,35.125059,37.750044,35.125059,37.750044,2761100,8.261396
1986-07-29,35.500047,36.250058,35.250066,35.625055,1781300,7.796353
1986-07-28,36.875062,37.250051,35.625055,35.750062,1303700,7.823711
1986-07-25,35.500047,36.750055,35.500047,36.375066,1240000,7.960489
1986-07-24,35.750062,36.250058,35.250066,35.500047,711400,7.768996
1986-07-23,35.375042,36.250058,35.250066,35.750062,1722600,7.823711
1986-07-22,34.000062,35.125059,33.875054,34.875046,1344200,7.632218
1986-07-21,34.37505,34.625066,33.750046,33.875054,1256300,7.413375
1986-07-18,34.750039,34.750039,33.875054,34.37505,2612200,7.522797
1986-07-17,34.250043,34.875046,34.250043,34.500058,998600,7.550154
1986-07-16,34.000062,34.750039,33.750046,34.125035,3515600,7.468082
1986-07-15,35.375042,35.875035,34.000062,34.125035,3515600,7.468082
1986-07-14,36.250058,36.250058,35.125059,35.375042,2444400,7.74164
1986-07-11,37.625071,38.500055,36.125051,37.000067,3814100,8.097268
1986-07-10,37.125043,37.500063,36.375066,37.500063,2127000,8.206689
1986-07-09,37.000067,37.625071,36.625047,37.125043,1565100,8.124618
1986-07-08,35.875035,37.250051,35.625055,37.000067,3195200,8.097268
1986-07-07,37.500063,37.500063,35.875035,35.875035,2393900,7.85106
1986-07-03,38.000059,38.25004,37.250051,37.375055,3233700,8.179332
1986-07-02,38.75007,38.75007,37.500063,37.875051,5200500,8.288753
1986-07-01,39.875067,39.875067,38.625063,38.75007,1296100,8.480247
1986-06-30,39.750059,40.250056,39.500047,39.875067,1258600,8.726446
1986-06-27,37.875051,39.750059,37.875051,39.625052,2537600,8.671731
1986-06-26,39.125059,39.500047,37.750044,37.750044,1460300,8.261396
1986-06-25,39.625052,40.375063,38.875043,39.000051,1682800,8.534953
1986-06-24,40.125048,40.250056,39.000051,39.625052,1958100,8.671731
1986-06-23,40.250056,40.250056,39.750059,39.875067,1620500,8.726446
1986-06-20,39.250063,40.750052,39.000051,40.500071,1551800,8.863225
1986-06-19,38.25004,39.250063,38.25004,39.000051,3258300,8.534953
1986-06-18,39.000051,39.000051,37.250051,38.500055,4354800,8.425532
1986-06-17,40.250056,40.625044,38.000059,39.500047,2324600,8.644375
1986-06-16,40.250056,42.125064,40.125048,40.250056,3548800,8.80851
1986-06-13,43.000048,43.500076,42.750068,42.750068,991600,9.32061
1986-06-12,43.500076,43.500076,42.750068,42.875075,595900,9.347864
1986-06-11,42.750068,43.750056,42.750068,43.625052,1288100,9.511379
1986-06-10,43.625052,43.625052,43.000048,43.250064,1202300,9.429621
1986-06-09,44.875056,44.875056,43.375068,43.375068,1723600,9.456876
1986-06-06,45.625065,45.87508,44.750049,44.875056,981000,9.783912
1986-06-05,45.87508,45.87508,45.000064,45.750072,781700,9.974687
1986-06-04,45.87508,45.87508,44.875056,45.750072,998300,9.974687
1986-06-03,46.000053,46.000053,45.250076,45.625065,731300,9.947433
1986-06-02,47.250061,47.250061,45.750072,46.250068,926000,10.083699
1986-05-30,47.250061,48.125077,46.625057,47.500073,1860600,10.356232
1986-05-29,46.750065,47.625081,46.500084,47.500073,1833100,10.356232
1986-05-28,45.750072,47.250061,44.750049,46.500084,2471600,10.138209
1986-05-27,46.125061,46.125061,45.375052,45.87508,1006200,10.001942
1986-05-23,47.500073,47.625081,45.750072,45.750072,1861300,9.974687
1986-05-22,46.750065,47.625081,46.250068,47.500073,954800,10.356232
1986-05-21,46.250068,46.750065,46.000053,46.500084,1199900,10.138209
1986-05-20,45.625065,46.500084,45.125072,46.250068,969400,10.083699
1986-05-19,44.750049,45.87508,44.750049,45.750072,752200,9.974687
1986-05-16,44.750049,45.125072,44.500068,44.500068,833400,9.702154
1986-05-15,46.750065,46.750065,44.750049,44.750049,1023500,9.756657
1986-05-14,46.750065,46.750065,46.000053,46.750065,1183700,10.192711
1986-05-13,46.625057,47.000077,45.87508,46.250068,963800,10.083699
1986-05-12,47.375065,47.875061,46.750065,46.875072,804600,10.219966
1986-05-09,45.625065,47.500073,45.50006,47.125053,2202600,10.274468
1986-05-08,45.375052,46.250068,45.250076,45.87508,1721000,10.001942
1986-05-07,46.125061,46.375076,44.500068,45.125072,1262300,9.838421
1986-05-06,46.625057,46.875072,45.87508,46.375076,695500,10.110954
1986-05-05,45.375052,46.375076,45.250076,46.250068,476900,10.083699
1986-05-02,45.250076,45.87508,45.250076,45.375052,903700,9.892923
1986-05-01,45.50006,45.87508,45.000064,45.000064,2714700,9.811166
1986-04-30,48.250084,48.500065,46.375076,46.375076,1904100,10.110954
1986-04-29,49.875077,49.875077,48.125077,48.250084,2094100,10.519754
1986-04-28,49.625062,49.875077,49.375081,49.875077,744900,10.874044
1986-04-25,49.500057,50.000085,49.500057,49.875077,1153100,10.874044
1986-04-24,48.250084,50.000085,48.250084,49.375081,2632800,10.765032
1986-04-23,48.250084,48.875085,47.750054,48.250084,1531300,10.519754
1986-04-22,48.875085,49.500057,48.125077,48.500065,1527000,10.574256
1986-04-21,48.000069,49.250073,47.625081,49.250073,1411200,10.737777
1986-04-18,48.250084,48.250084,47.625081,47.875061,934600,10.437989
1986-04-17,48.500065,48.625073,47.750054,48.500065,1567100,10.574256
1986-04-16,47.375065,48.500065,47.375065,48.375057,2617200,10.547001
1986-04-15,46.750065,47.125053,46.500084,46.875072,1981300,10.219966
1986-04-14,47.000077,47.375065,46.625057,47.125053,1517000,10.274468
1986-04-11,47.125053,47.125053,46.250068,46.750065,4079500,10.192711
1986-04-10,42.750068,45.750072,42.62506,45.750072,3244700,9.974687
1986-04-09,42.500052,43.000048,42.125064,42.250071,1291100,9.211598
1986-04-08,41.375055,42.375044,41.125072,42.375044,1882500,9.238845
1986-04-07,40.750052,41.000067,39.750059,40.875059,1971100,8.91181
1986-04-04,41.50006,41.625068,40.625044,40.625044,1535600,8.8573
1986-04-03,43.250064,43.625052,41.625068,41.750075,1870600,9.102586
1986-04-02,42.000056,43.250064,42.000056,43.250064,1159500,9.429621
1986-04-01,44.750049,44.875056,42.750068,43.375068,1605200,9.456876
1986-03-31,44.000072,44.750049,44.000072,44.250053,1278500,9.647645
1986-03-27,43.500076,45.000064,43.500076,44.625076,1523600,9.729409
1986-03-26,43.875064,43.875064,43.375068,43.625052,1519000,9.511379
1986-03-25,43.500076,43.750056,42.500052,43.250064,1410900,9.429621
1986-03-24,44.37506,44.625076,43.375068,43.750056,1438100,9.538633
1986-03-21,44.750049,45.375052,44.250053,44.250053,1530900,9.647645
1986-03-20,45.000064,45.87508,44.625076,45.000064,1407200,9.811166
1986-03-19,45.000064,45.250076,44.500068,44.750049,1428100,9.756657
1986-03-18,45.000064,45.50006,44.500068,45.000064,1066600,9.811166
1986-03-17,44.12508,45.250076,44.000072,45.125072,2510000,9.838421
1986-03-14,44.250053,45.250076,44.12508,44.250053,2511400,9.647645
1986-03-13,44.500068,45.250076,44.12508,45.000064,2435400,9.776283
1986-03-12,43.750056,44.750049,43.500076,44.500068,4941800,9.667658
1986-03-11,42.250071,44.000072,42.125064,43.375068,2411200,9.423251
1986-03-10,41.50006,42.250071,41.375055,41.875048,1480200,9.097372
1986-03-07,41.750075,42.375044,41.250048,41.250048,1596900,8.96159
1986-03-06,41.875048,42.125064,41.375055,41.875048,2398900,9.097372
1986-03-05,42.250071,42.250071,40.750052,41.50006,4543800,9.015905
1986-03-04,43.125056,43.125056,41.875048,42.250071,1897800,9.178845
1986-03-03,43.625052,43.625052,42.62506,42.875075,1250300,9.314628
1986-02-28,43.875064,44.37506,43.500076,43.625052,1970400,9.477561
1986-02-27,43.750056,43.750056,43.250064,43.625052,2266600,9.477561
1986-02-26,43.250064,43.625052,43.250064,43.500076,5777700,9.450409
1986-02-25,44.250053,44.37506,42.750068,43.250064,1209200,9.396094
1986-02-24,44.875056,45.375052,44.625076,44.875056,1252000,9.749125
1986-02-21,44.37506,45.50006,44.37506,45.50006,1843000,9.884907
1986-02-20,44.37506,44.625076,43.750056,44.500068,1121300,9.667658
1986-02-19,45.000064,45.000064,43.375068,44.625076,1749200,9.694816
1986-02-18,44.750049,45.000064,43.625052,45.000064,2266600,9.776283
1986-02-14,44.500068,45.125072,44.37506,44.875056,2015800,9.749125
1986-02-13,44.37506,44.625076,43.750056,44.12508,2791600,9.586192
1986-02-12,45.000064,45.125072,44.250053,44.625076,2378400,9.694816
1986-02-11,44.250053,45.375052,44.12508,45.000064,3173400,9.776283
1986-02-10,44.000072,44.500068,43.625052,44.250053,3183000,9.613342
1986-02-07,42.500052,44.250053,41.750075,44.000072,5346500,9.559034
1986-02-06,42.250071,42.62506,42.125064,42.500052,2488800,9.233154
1986-02-05,41.875048,42.500052,41.625068,42.250071,4822400,9.178845
1986-02-04,42.000056,42.000056,41.000067,41.375055,4378000,8.988748
1986-02-03,39.125059,40.00004,39.125059,40.00004,1612200,8.690025
1986-01-31,39.250063,40.00004,39.125059,39.375071,2149800,8.55425
1986-01-30,39.750059,40.00004,39.125059,39.250063,1291100,8.527092
1986-01-29,40.00004,40.500071,39.875067,40.00004,2687100,8.690025
1986-01-28,38.875043,39.875067,38.875043,39.875067,993300,8.662875
1986-01-27,38.75007,39.750059,38.75007,39.000051,1357500,8.472777
1986-01-24,38.25004,39.000051,38.000059,38.500055,2349200,8.364153
1986-01-23,36.500039,38.125067,36.375066,37.875051,1931300,8.228371
1986-01-22,37.500063,38.000059,36.500039,36.875062,865600,8.011123
1986-01-21,38.500055,38.500055,37.250051,37.500063,707700,8.146904
1986-01-20,38.125067,38.25004,37.875051,38.125067,639100,8.282686
1986-01-17,38.75007,38.875043,37.875051,38.500055,2361400,8.364153
1986-01-16,38.000059,38.375047,37.625071,38.125067,2267600,8.282686
1986-01-15,37.000067,37.375055,36.875062,37.375055,974100,8.119746
1986-01-14,37.625071,37.625071,37.125043,37.250051,831400,8.092589
1986-01-13,36.750055,37.375055,36.500039,37.250051,1010900,8.092589
1986-01-10,36.625047,37.000067,36.125051,36.500039,1017500,7.929649
1986-01-09,35.625055,36.500039,35.625055,36.250058,2126300,7.87534
1986-01-08,38.500055,38.75007,36.125051,36.500039,1303400,7.929649
1986-01-07,37.875051,38.625063,37.875051,38.500055,1378700,8.364153
1986-01-06,38.25004,38.375047,37.500063,37.625071,619200,8.174062
1986-01-03,38.25004,38.500055,37.625071,38.000059,1303400,8.255529
1986-01-02,38.875043,38.875043,38.125067,38.375047,974700,8.336995
1985-12-31,39.000051,39.250063,38.500055,38.875043,735600,8.445619
1985-12-30,38.875043,39.000051,38.500055,39.000051,909000,8.472777
1985-12-27,38.875043,39.500047,38.75007,39.125059,1161100,8.499935
1985-12-26,37.375055,38.500055,37.375055,38.500055,1215500,8.364153
1985-12-24,37.250051,37.750044,37.125043,37.500063,522300,8.146904
1985-12-23,36.875062,37.750044,36.625047,37.500063,817800,8.146904
1985-12-20,37.750044,38.000059,36.250058,37.375055,1431100,8.119746
1985-12-19,37.750044,38.25004,37.125043,37.750044,1219500,8.201213
1985-12-18,38.25004,38.625063,37.000067,37.500063,1587700,8.146904
1985-12-17,39.625052,39.750059,38.000059,38.375047,2181300,8.336995
1985-12-16,40.250056,40.500071,39.000051,39.250063,2299400,8.527092
1985-12-13,39.625052,40.750052,39.250063,39.750059,2837100,8.635717
1985-12-12,39.125059,39.750059,38.875043,39.125059,1558100,8.499935
1985-12-11,38.500055,39.500047,38.25004,39.125059,2327600,8.465175
1985-12-10,38.25004,38.75007,37.750044,38.625063,2200200,8.356995
1985-12-09,38.000059,38.500055,38.000059,38.000059,1767700,8.221768
1985-12-06,37.625071,38.125067,37.000067,37.875051,3143500,8.194721
1985-12-05,37.875051,38.375047,36.875062,37.250051,4079500,8.059495
1985-12-04,36.000043,37.875051,36.000043,37.500063,5140900,8.113588
1985-12-03,35.500047,36.125051,35.500047,35.875035,1059300,7.761994
1985-12-02,35.625055,35.750062,35.125059,35.500047,924700,7.680861
1985-11-29,36.000043,36.125051,34.875046,35.375042,1037700,7.653814
1985-11-27,35.625055,36.125051,35.500047,35.875035,1970100,7.761994
1985-11-26,35.500047,36.125051,34.875046,35.625055,2190600,7.707907
1985-11-25,35.375042,35.625055,35.250066,35.500047,978000,7.680861
1985-11-22,35.750062,36.125051,35.375042,35.625055,1718700,7.707907
1985-11-21,35.250066,35.750062,35.250066,35.625055,1946200,7.707907
1985-11-20,35.750062,35.875035,34.750039,34.875046,1886500,7.545634
1985-11-19,35.500047,36.250058,34.750039,35.750062,3349800,7.734954
1985-11-18,34.37505,35.000054,34.37505,35.000054,1274900,7.572681
1985-11-15,34.875046,35.250066,34.625066,34.750039,2564700,7.518587
1985-11-14,33.875054,35.000054,33.750046,34.875046,3229400,7.545634
1985-11-13,33.750046,34.125035,33.625039,33.750046,842700,7.302227
1985-11-12,33.750046,34.250043,33.500034,34.000062,3316700,7.356321
1985-11-11,33.000038,33.750046,33.000038,33.750046,1079200,7.302227
1985-11-08,32.62505,33.125046,32.62505,32.875062,734600,7.112914
1985-11-07,33.000038,33.375058,32.500042,32.750057,938900,7.085867
1985-11-06,31.375042,33.000038,31.375042,33.000038,1621500,7.139954
1985-11-05,30.750042,31.625058,30.625034,31.50005,802900,6.815413
1985-11-04,31.50005,31.50005,30.750042,31.000054,722300,6.707233
1985-11-01,31.000054,31.625058,31.000054,31.375042,731300,6.788366
1985-10-31,31.12503,31.375042,30.875049,31.12503,616200,6.734273
1985-10-30,31.750031,31.750031,31.000054,31.250038,967800,6.76132
1985-10-29,31.000054,31.50005,31.000054,31.50005,1048400,6.815413
1985-10-28,31.750031,31.750031,30.500061,31.000054,1040000,6.707233
1985-10-25,32.375034,32.375034,31.50005,32.000046,555500,6.923593
1985-10-24,32.750057,33.125046,32.375034,32.62505,2214800,7.05882
1985-10-23,32.250061,32.500042,31.875038,32.000046,477200,6.923593
1985-10-22,31.625058,32.375034,31.375042,31.750031,869200,6.8695
1985-10-21,32.375034,32.62505,31.250038,31.250038,980000,6.76132
1985-10-18,33.500034,33.500034,31.875038,32.000046,940200,6.923593
1985-10-17,33.125046,33.625039,32.62505,33.125046,1376100,7.167001
1985-10-16,32.500042,33.000038,32.000046,32.875062,1118000,7.112914
1985-10-15,32.375034,33.000038,32.375034,32.500042,1817200,7.031773
1985-10-14,31.000054,32.375034,31.000054,32.375034,746200,7.004727
1985-10-11,30.125038,31.000054,29.125046,31.000054,3416200,6.707233
1985-10-10,31.50005,31.875038,29.875057,30.250045,3641700,6.54496
1985-10-09,32.250061,33.125046,31.50005,31.50005,2017500,6.815413
1985-10-08,32.750057,32.875062,32.000046,32.250061,736600,6.977687
1985-10-07,33.000038,33.25005,32.750057,33.000038,1098800,7.139954
1985-10-04,34.000062,34.000062,32.750057,33.375058,1202600,7.221094
1985-10-03,33.875054,34.37505,33.625039,33.875054,1004900,7.329274
1985-10-02,34.750039,34.750039,33.875054,34.000062,1460000,7.356321
1985-10-01,34.000062,34.250043,33.500034,34.250043,1564100,7.410407
1985-09-30,34.37505,34.625066,34.250043,34.500058,610900,7.464501
1985-09-26,33.750046,34.625066,33.625039,34.500058,1071200,7.464501
1985-09-25,34.000062,34.000062,33.500034,33.750046,377000,7.302227
1985-09-24,35.000054,35.125059,33.875054,34.000062,2017800,7.356321
1985-09-23,35.875035,35.875035,34.875046,35.125059,1927000,7.599727
1985-09-20,35.125059,35.250066,34.750039,34.750039,1179400,7.518587
1985-09-19,33.750046,35.250066,33.750046,35.000054,3170700,7.572681
1985-09-18,32.62505,33.875054,32.500042,33.500034,1429400,7.248134
1985-09-17,33.125046,33.500034,32.375034,32.500042,1150800,7.031773
1985-09-16,33.125046,33.25005,32.750057,33.125046,481500,7.167001
1985-09-13,33.625039,34.000062,32.750057,33.000038,1378400,7.105337
1985-09-12,34.875046,34.875046,33.500034,33.625039,2021800,7.239907
1985-09-11,34.750039,34.875046,34.500058,34.625066,459300,7.455226
1985-09-10,35.625055,35.625055,34.500058,34.625066,1142900,7.455226
1985-09-09,35.250066,36.000043,34.875046,35.375042,952800,7.616706
1985-09-06,34.750039,35.250066,34.625066,35.125059,1259300,7.562881
1985-09-05,35.125059,35.375042,34.625066,34.750039,1168400,7.482134
1985-09-04,36.000043,36.000043,35.125059,35.125059,1260000,7.562881
1985-09-03,36.250058,36.375066,35.875035,35.875035,954800,7.724361
1985-08-30,36.500039,36.500039,36.125051,36.375066,436100,7.832024
1985-08-29,36.625047,36.625047,36.250058,36.250058,695500,7.805108
1985-08-28,36.375066,36.625047,36.375066,36.625047,1610200,7.885848
1985-08-27,36.500039,36.625047,36.000043,36.250058,1379700,7.805108
1985-08-26,36.000043,36.250058,35.750062,36.125051,561500,7.778192
1985-08-23,35.875035,36.125051,35.750062,36.000043,1078200,7.751277
1985-08-22,36.250058,36.375066,35.750062,35.875035,904100,7.724361
1985-08-21,35.625055,36.500039,35.375042,36.375066,1356500,7.832024
